X,Y,speed,dir,AM_dir,QGIS_dir
717350.514853401,5214785.44735339,11.4,357,87,177
717751.574853401,5214785.44735339,10.9,355,85,175
718152.634853401,5214785.44735339,10.5,354,84,174
718553.694853401,5214785.44735339,10.3,356,86,176
718954.754853401,5214785.44735339,10.6,1,91,181
719355.814853401,5214785.44735339,11.4,4,94,184
719756.874853401,5214785.44735339,12.1,4,94,184
720157.934853401,5214785.44735339,12.0,3,93,183
720558.994853401,5214785.44735339,11.9,2,92,182
720960.054853401,5214785.44735339,12.1,3,93,183
721361.114853401,5214785.44735339,12.0,3,93,183
721762.174853401,5214785.44735339,12.0,3,93,183
722163.234853401,5214785.44735339,11.8,4,94,184
722564.294853401,5214785.44735339,11.8,3,93,183
722965.354853401,5214785.44735339,11.9,1,91,181
723366.414853401,5214785.44735339,12.0,1,91,181
723767.474853401,5214785.44735339,12.1,1,91,181
724168.534853401,5214785.44735339,12.3,359,89,179
724569.594853401,5214785.44735339,13.0,356,86,176
724970.654853401,5214785.44735339,13.7,354,84,174
725371.714853401,5214785.44735339,14.0,353,83,173
725772.774853401,5214785.44735339,13.4,354,84,174
726173.834853401,5214785.44735339,11.5,359,89,179
726574.894853401,5214785.44735339,9.3,9,99,189
726975.954853401,5214785.44735339,7.6,13,103,193
727377.014853401,5214785.44735339,6.6,5,95,185
727778.074853401,5214785.44735339,6.5,359,89,179
728179.134853401,5214785.44735339,7.6,4,94,184
728580.194853401,5214785.44735339,9.5,3,93,183
728981.254853401,5214785.44735339,11.0,353,83,173
729382.314853401,5214785.44735339,11.0,352,82,172
729783.374853401,5214785.44735339,10.7,359,89,179
730184.434853401,5214785.44735339,10.8,357,87,177
730585.494853401,5214785.44735339,10.8,353,83,173
730986.554853401,5214785.44735339,11.1,358,88,178
731387.614853401,5214785.44735339,11.6,4,94,184
731788.674853401,5214785.44735339,12.1,13,103,193
732189.734853401,5214785.44735339,11.9,17,107,197
732590.794853401,5214785.44735339,10.4,13,103,193
732991.854853401,5214785.44735339,10.6,1,91,181
733392.914853401,5214785.44735339,13.0,356,86,176
733793.974853401,5214785.44735339,15.0,356,86,176
734195.034853401,5214785.44735339,15.8,358,88,178
734596.094853401,5214785.44735339,15.9,1,91,181
734997.154853401,5214785.44735339,15.9,1,91,181
735398.214853401,5214785.44735339,15.3,2,92,182
735799.274853401,5214785.44735339,13.8,357,87,177
736200.334853401,5214785.44735339,12.1,353,83,173
736601.394853401,5214785.44735339,11.3,350,80,170
714944.154853401,5215186.50735339,11.8,3,93,183
715345.214853401,5215186.50735339,12.2,357,87,177
715746.274853401,5215186.50735339,12.4,355,85,175
716147.334853401,5215186.50735339,12.0,1,91,181
716548.394853401,5215186.50735339,11.8,0,90,180
716949.454853401,5215186.50735339,11.1,356,86,176
717350.514853401,5215186.50735339,9.8,355,85,175
717751.574853401,5215186.50735339,9.2,355,85,175
718152.634853401,5215186.50735339,9.6,356,86,176
718553.694853401,5215186.50735339,10.8,2,92,182
718954.754853401,5215186.50735339,12.2,4,94,184
719355.814853401,5215186.50735339,12.5,4,94,184
719756.874853401,5215186.50735339,12.0,4,94,184
720157.934853401,5215186.50735339,12.0,3,93,183
720558.994853401,5215186.50735339,12.3,3,93,183
720960.054853401,5215186.50735339,12.2,2,92,182
721361.114853401,5215186.50735339,12.0,2,92,182
721762.174853401,5215186.50735339,12.0,2,92,182
722163.234853401,5215186.50735339,11.8,3,93,183
722564.294853401,5215186.50735339,11.6,3,93,183
722965.354853401,5215186.50735339,11.6,2,92,182
723366.414853401,5215186.50735339,11.8,2,92,182
723767.474853401,5215186.50735339,12.0,1,91,181
724168.534853401,5215186.50735339,12.4,1,91,181
724569.594853401,5215186.50735339,13.3,2,92,182
724970.654853401,5215186.50735339,14.6,1,91,181
725371.714853401,5215186.50735339,15.7,358,88,178
725772.774853401,5215186.50735339,16.5,357,87,177
726173.834853401,5215186.50735339,16.4,356,86,176
726574.894853401,5215186.50735339,15.2,356,86,176
726975.954853401,5215186.50735339,12.5,356,86,176
727377.014853401,5215186.50735339,10.2,355,85,175
727778.074853401,5215186.50735339,9.6,357,87,177
728179.134853401,5215186.50735339,9.8,5,95,185
728580.194853401,5215186.50735339,10.2,7,97,187
728981.254853401,5215186.50735339,11.6,359,89,179
729382.314853401,5215186.50735339,13.2,354,84,174
729783.374853401,5215186.50735339,12.4,354,84,174
730184.434853401,5215186.50735339,11.0,355,85,175
730585.494853401,5215186.50735339,10.8,356,86,176
730986.554853401,5215186.50735339,11.2,0,90,180
731387.614853401,5215186.50735339,11.7,6,96,186
731788.674853401,5215186.50735339,12.1,12,102,192
732189.734853401,5215186.50735339,11.4,12,102,192
732590.794853401,5215186.50735339,9.6,10,100,190
732991.854853401,5215186.50735339,8.9,9,99,189
733392.914853401,5215186.50735339,9.8,10,100,190
733793.974853401,5215186.50735339,11.3,4,94,184
734195.034853401,5215186.50735339,12.9,358,88,178
734596.094853401,5215186.50735339,12.2,357,87,177
734997.154853401,5215186.50735339,12.2,357,87,177
735398.214853401,5215186.50735339,9.5,348,78,168
735799.274853401,5215186.50735339,8.1,339,69,159
736200.334853401,5215186.50735339,7.3,340,70,160
736601.394853401,5215186.50735339,7.3,351,81,171
714944.154853401,5215587.56735339,11.5,1,91,181
715345.214853401,5215587.56735339,11.8,359,89,179
715746.274853401,5215587.56735339,12.4,355,85,175
716147.334853401,5215587.56735339,11.9,358,88,178
716548.394853401,5215587.56735339,11.4,0,90,180
716949.454853401,5215587.56735339,11.7,355,85,175
717350.514853401,5215587.56735339,11.6,354,84,174
717751.574853401,5215587.56735339,11.0,358,88,178
718152.634853401,5215587.56735339,11.9,4,94,184
718553.694853401,5215587.56735339,12.9,6,96,186
718954.754853401,5215587.56735339,12.5,3,93,183
719355.814853401,5215587.56735339,11.8,2,92,182
719756.874853401,5215587.56735339,12.0,4,94,184
720157.934853401,5215587.56735339,12.3,4,94,184
720558.994853401,5215587.56735339,12.1,2,92,182
720960.054853401,5215587.56735339,11.8,2,92,182
721361.114853401,5215587.56735339,11.7,2,92,182
721762.174853401,5215587.56735339,11.7,2,92,182
722163.234853401,5215587.56735339,11.8,2,92,182
722564.294853401,5215587.56735339,11.9,3,93,183
722965.354853401,5215587.56735339,12.0,2,92,182
723366.414853401,5215587.56735339,11.9,2,92,182
723767.474853401,5215587.56735339,11.9,2,92,182
724168.534853401,5215587.56735339,12.1,3,93,183
724569.594853401,5215587.56735339,12.3,6,96,186
724970.654853401,5215587.56735339,12.6,6,96,186
725371.714853401,5215587.56735339,13.0,3,93,183
725772.774853401,5215587.56735339,13.8,2,92,182
726173.834853401,5215587.56735339,14.5,359,89,179
726574.894853401,5215587.56735339,15.1,355,85,175
726975.954853401,5215587.56735339,15.5,354,84,174
727377.014853401,5215587.56735339,15.5,356,86,176
727778.074853401,5215587.56735339,15.1,360,90,180
728179.134853401,5215587.56735339,14.5,3,93,183
728580.194853401,5215587.56735339,14.0,3,93,183
728981.254853401,5215587.56735339,13.9,3,93,183
729382.314853401,5215587.56735339,14.0,355,85,175
729783.374853401,5215587.56735339,14.0,351,81,171
730184.434853401,5215587.56735339,14.0,355,85,175
730585.494853401,5215587.56735339,13.9,357,87,177
730986.554853401,5215587.56735339,13.1,359,89,179
731387.614853401,5215587.56735339,13.2,7,97,187
731788.674853401,5215587.56735339,13.9,9,99,189
732189.734853401,5215587.56735339,13.2,4,94,184
732590.794853401,5215587.56735339,12.1,3,93,183
732991.854853401,5215587.56735339,11.5,7,97,187
733392.914853401,5215587.56735339,10.1,8,98,188
733793.974853401,5215587.56735339,7.7,5,95,185
734195.034853401,5215587.56735339,5.9,356,86,176
734596.094853401,5215587.56735339,5.3,341,71,161
734997.154853401,5215587.56735339,5.3,341,71,161
735398.214853401,5215587.56735339,5.6,333,63,153
735799.274853401,5215587.56735339,6.4,340,70,160
736200.334853401,5215587.56735339,8.7,354,84,174
736601.394853401,5215587.56735339,11.4,4,94,184
714944.154853401,5215988.62735339,11.5,357,87,177
715345.214853401,5215988.62735339,11.6,360,90,180
715746.274853401,5215988.62735339,11.9,357,87,177
716147.334853401,5215988.62735339,12.1,355,85,175
716548.394853401,5215988.62735339,11.8,360,90,180
716949.454853401,5215988.62735339,12.5,359,89,179
717350.514853401,5215988.62735339,13.7,356,86,176
717751.574853401,5215988.62735339,14.6,360,90,180
718152.634853401,5215988.62735339,14.6,3,93,183
718553.694853401,5215988.62735339,13.2,0,90,180
718954.754853401,5215988.62735339,11.8,359,89,179
719355.814853401,5215988.62735339,12.2,4,94,184
719756.874853401,5215988.62735339,12.7,5,95,185
720157.934853401,5215988.62735339,12.4,3,93,183
720558.994853401,5215988.62735339,12.2,1,91,181
720960.054853401,5215988.62735339,12.3,1,91,181
721361.114853401,5215988.62735339,12.1,1,91,181
721762.174853401,5215988.62735339,12.1,1,91,181
722163.234853401,5215988.62735339,11.9,2,92,182
722564.294853401,5215988.62735339,11.8,3,93,183
722965.354853401,5215988.62735339,11.7,2,92,182
723366.414853401,5215988.62735339,11.6,2,92,182
723767.474853401,5215988.62735339,11.6,2,92,182
724168.534853401,5215988.62735339,11.5,4,94,184
724569.594853401,5215988.62735339,11.4,6,96,186
724970.654853401,5215988.62735339,11.1,7,97,187
725371.714853401,5215988.62735339,10.8,5,95,185
725772.774853401,5215988.62735339,10.2,2,92,182
726173.834853401,5215988.62735339,8.7,356,86,176
726574.894853401,5215988.62735339,8.0,353,83,173
726975.954853401,5215988.62735339,8.9,356,86,176
727377.014853401,5215988.62735339,11.0,360,90,180
727778.074853401,5215988.62735339,12.2,3,93,183
728179.134853401,5215988.62735339,12.1,3,93,183
728580.194853401,5215988.62735339,12.5,3,93,183
728981.254853401,5215988.62735339,12.4,2,92,182
729382.314853401,5215988.62735339,12.7,357,87,177
729783.374853401,5215988.62735339,14.3,356,86,176
730184.434853401,5215988.62735339,16.0,358,88,178
730585.494853401,5215988.62735339,17.1,357,87,177
730986.554853401,5215988.62735339,17.0,358,88,178
731387.614853401,5215988.62735339,15.9,4,94,184
731788.674853401,5215988.62735339,14.6,5,95,185
732189.734853401,5215988.62735339,13.7,1,91,181
732590.794853401,5215988.62735339,13.6,360,90,180
732991.854853401,5215988.62735339,12.5,358,88,178
733392.914853401,5215988.62735339,9.9,352,82,172
733793.974853401,5215988.62735339,6.9,350,80,170
734195.034853401,5215988.62735339,5.1,347,77,167
734596.094853401,5215988.62735339,5.0,342,72,162
734997.154853401,5215988.62735339,5.0,342,72,162
735398.214853401,5215988.62735339,6.3,348,78,168
735799.274853401,5215988.62735339,9.0,1,91,181
736200.334853401,5215988.62735339,12.4,9,99,189
736601.394853401,5215988.62735339,13.3,6,96,186
714944.154853401,5216389.68735339,12.2,358,88,178
715345.214853401,5216389.68735339,12.1,359,89,179
715746.274853401,5216389.68735339,12.0,358,88,178
716147.334853401,5216389.68735339,12.7,357,87,177
716548.394853401,5216389.68735339,13.0,359,89,179
716949.454853401,5216389.68735339,12.8,1,91,181
717350.514853401,5216389.68735339,13.2,1,91,181
717751.574853401,5216389.68735339,13.9,360,90,180
718152.634853401,5216389.68735339,13.1,356,86,176
718553.694853401,5216389.68735339,12.2,354,84,174
718954.754853401,5216389.68735339,12.7,1,91,181
719355.814853401,5216389.68735339,13.4,5,95,185
719756.874853401,5216389.68735339,13.0,3,93,183
720157.934853401,5216389.68735339,12.6,2,92,182
720558.994853401,5216389.68735339,12.5,1,91,181
720960.054853401,5216389.68735339,12.4,1,91,181
721361.114853401,5216389.68735339,12.2,0,90,180
721762.174853401,5216389.68735339,12.2,0,90,180
722163.234853401,5216389.68735339,12.0,1,91,181
722564.294853401,5216389.68735339,11.7,2,92,182
722965.354853401,5216389.68735339,11.4,2,92,182
723366.414853401,5216389.68735339,11.3,2,92,182
723767.474853401,5216389.68735339,11.2,1,91,181
724168.534853401,5216389.68735339,11.0,3,93,183
724569.594853401,5216389.68735339,10.7,5,95,185
724970.654853401,5216389.68735339,10.2,5,95,185
725371.714853401,5216389.68735339,9.2,1,91,181
725772.774853401,5216389.68735339,8.2,353,83,173
726173.834853401,5216389.68735339,7.8,347,77,167
726574.894853401,5216389.68735339,7.8,348,78,168
726975.954853401,5216389.68735339,7.7,354,84,174
727377.014853401,5216389.68735339,7.8,360,90,180
727778.074853401,5216389.68735339,8.3,3,93,183
728179.134853401,5216389.68735339,9.7,7,97,187
728580.194853401,5216389.68735339,10.9,6,96,186
728981.254853401,5216389.68735339,10.8,359,89,179
729382.314853401,5216389.68735339,11.0,360,90,180
729783.374853401,5216389.68735339,11.3,4,94,184
730184.434853401,5216389.68735339,11.5,2,92,182
730585.494853401,5216389.68735339,13.0,0,90,180
730986.554853401,5216389.68735339,14.3,359,89,179
731387.614853401,5216389.68735339,13.8,358,88,178
731788.674853401,5216389.68735339,11.9,359,89,179
732189.734853401,5216389.68735339,11.2,3,93,183
732590.794853401,5216389.68735339,11.0,358,88,178
732991.854853401,5216389.68735339,10.6,346,76,166
733392.914853401,5216389.68735339,10.4,343,73,163
733793.974853401,5216389.68735339,9.8,347,77,167
734195.034853401,5216389.68735339,9.3,350,80,170
734596.094853401,5216389.68735339,9.6,356,86,176
734997.154853401,5216389.68735339,9.6,356,86,176
735398.214853401,5216389.68735339,11.1,4,94,184
735799.274853401,5216389.68735339,13.0,10,100,190
736200.334853401,5216389.68735339,13.1,10,100,190
736601.394853401,5216389.68735339,11.7,2,92,182
714944.154853401,5216790.74735339,11.9,2,92,182
715345.214853401,5216790.74735339,12.0,359,89,179
715746.274853401,5216790.74735339,12.3,359,89,179
716147.334853401,5216790.74735339,12.5,0,90,180
716548.394853401,5216790.74735339,12.7,359,89,179
716949.454853401,5216790.74735339,12.7,0,90,180
717350.514853401,5216790.74735339,12.4,2,92,182
717751.574853401,5216790.74735339,12.0,360,90,180
718152.634853401,5216790.74735339,12.3,355,85,175
718553.694853401,5216790.74735339,13.0,357,87,177
718954.754853401,5216790.74735339,13.3,3,93,183
719355.814853401,5216790.74735339,12.7,3,93,183
719756.874853401,5216790.74735339,12.3,1,91,181
720157.934853401,5216790.74735339,12.1,1,91,181
720558.994853401,5216790.74735339,11.8,1,91,181
720960.054853401,5216790.74735339,11.7,0,90,180
721361.114853401,5216790.74735339,11.7,360,90,180
721762.174853401,5216790.74735339,11.7,360,90,180
722163.234853401,5216790.74735339,11.7,360,90,180
722564.294853401,5216790.74735339,11.6,0,90,180
722965.354853401,5216790.74735339,11.5,1,91,181
723366.414853401,5216790.74735339,11.2,1,91,181
723767.474853401,5216790.74735339,11.1,1,91,181
724168.534853401,5216790.74735339,10.9,2,92,182
724569.594853401,5216790.74735339,10.5,2,92,182
724970.654853401,5216790.74735339,10.1,2,92,182
725371.714853401,5216790.74735339,10.0,357,87,177
725772.774853401,5216790.74735339,10.4,353,83,173
726173.834853401,5216790.74735339,11.5,354,84,174
726574.894853401,5216790.74735339,12.4,355,85,175
726975.954853401,5216790.74735339,12.6,357,87,177
727377.014853401,5216790.74735339,12.3,359,89,179
727778.074853401,5216790.74735339,12.1,2,92,182
728179.134853401,5216790.74735339,11.9,6,96,186
728580.194853401,5216790.74735339,11.2,4,94,184
728981.254853401,5216790.74735339,10.8,358,88,178
729382.314853401,5216790.74735339,10.9,0,90,180
729783.374853401,5216790.74735339,10.1,4,94,184
730184.434853401,5216790.74735339,9.2,6,96,186
730585.494853401,5216790.74735339,8.4,8,98,188
730986.554853401,5216790.74735339,8.1,1,91,181
731387.614853401,5216790.74735339,9.4,352,82,172
731788.674853401,5216790.74735339,10.4,356,86,176
732189.734853401,5216790.74735339,10.1,3,93,183
732590.794853401,5216790.74735339,9.6,358,88,178
732991.854853401,5216790.74735339,10.5,350,80,170
733392.914853401,5216790.74735339,12.4,351,81,171
733793.974853401,5216790.74735339,13.8,354,84,174
734195.034853401,5216790.74735339,14.5,356,86,176
734596.094853401,5216790.74735339,14.9,360,90,180
734997.154853401,5216790.74735339,14.9,360,90,180
735398.214853401,5216790.74735339,15.0,4,94,184
735799.274853401,5216790.74735339,14.3,7,97,187
736200.334853401,5216790.74735339,12.8,5,95,185
736601.394853401,5216790.74735339,11.9,1,91,181
714944.154853401,5217191.80735339,11.5,2,92,182
715345.214853401,5217191.80735339,11.8,359,89,179
715746.274853401,5217191.80735339,12.3,359,89,179
716147.334853401,5217191.80735339,12.3,1,91,181
716548.394853401,5217191.80735339,12.4,359,89,179
716949.454853401,5217191.80735339,12.7,360,90,180
717350.514853401,5217191.80735339,12.4,2,92,182
717751.574853401,5217191.80735339,11.9,0,90,180
718152.634853401,5217191.80735339,12.5,357,87,177
718553.694853401,5217191.80735339,13.4,359,89,179
718954.754853401,5217191.80735339,13.1,2,92,182
719355.814853401,5217191.80735339,12.3,1,91,181
719756.874853401,5217191.80735339,11.9,1,91,181
720157.934853401,5217191.80735339,11.6,0,90,180
720558.994853401,5217191.80735339,11.5,0,90,180
720960.054853401,5217191.80735339,11.4,0,90,180
721361.114853401,5217191.80735339,11.5,360,90,180
721762.174853401,5217191.80735339,11.5,360,90,180
722163.234853401,5217191.80735339,11.5,360,90,180
722564.294853401,5217191.80735339,11.5,0,90,180
722965.354853401,5217191.80735339,11.4,1,91,181
723366.414853401,5217191.80735339,11.2,0,90,180
723767.474853401,5217191.80735339,11.1,0,90,180
724168.534853401,5217191.80735339,10.9,1,91,181
724569.594853401,5217191.80735339,10.5,1,91,181
724970.654853401,5217191.80735339,10.2,1,91,181
725371.714853401,5217191.80735339,10.7,358,88,178
725772.774853401,5217191.80735339,12.0,357,87,177
726173.834853401,5217191.80735339,13.0,359,89,179
726574.894853401,5217191.80735339,13.6,359,89,179
726975.954853401,5217191.80735339,14.1,359,89,179
727377.014853401,5217191.80735339,14.4,360,90,180
727778.074853401,5217191.80735339,14.0,2,92,182
728179.134853401,5217191.80735339,12.3,5,95,185
728580.194853401,5217191.80735339,10.5,2,92,182
728981.254853401,5217191.80735339,10.3,359,89,179
729382.314853401,5217191.80735339,10.9,360,90,180
